value,params_colsample_bytree,params_gamma,params_learning_rate,params_max_depth,params_max_leaves,params_min_child_weight,params_n_estimators,params_reg_alpha,params_reg_lambda,params_subsample
0.872854397119822,0.3440581390914934,0.32860881098304057,0.017902440406702174,4,17,2.000498460363178,839,0.11613727192596036,0.9093105086088059,0.6456485749057073
0.8728486514462979,0.33649903424737143,0.3315317509262572,0.0168031344193357,4,23,1.409350851946143,753,0.11765924838361373,0.9540617274638383,0.6500222414547484
0.8728354797515256,0.3521994891194047,0.3633374089934567,0.015537118475726358,16,21,0.6171011565728286,754,0.16584770421164508,0.8439333886302562,0.6399899938489644
0.8728334533783709,0.3463809998401254,0.32316983882480943,0.017134649337381517,11,20,1.5859726380787353,744,0.160138258244531,0.8120152269222365,0.6327928210223999
0.8728328295952068,0.34208261513850735,0.00370052113877585,0.017046731931757122,4,16,0.45313880171977905,744,0.16286331320288658,0.9109498142258492,0.640534028838318
0.872826749633132,0.3416831843636536,0.43031075403553454,0.01512890494406265,14,19,1.1106613449033744,838,0.015048371667707396,0.8913097612393478,0.639735959379623
0.872826505016624,0.3489219437676526,0.23643532573975976,0.015496589041063097,11,19,0.616279338680269,752,0.0440237711431432,0.8726095699482272,0.6391261515216176
0.8728165009523758,0.343243979021394,0.2081717358999415,0.014608122623775963,14,16,1.168693251733345,827,0.018333168812187408,0.7333076387736354,0.6392614984162572
0.8728147005367305,0.3435765700243035,0.43984103407448283,0.015316641647181353,19,18,1.5719413081500027,758,0.02440210448774112,0.7908790718465141,0.6326302162741708
0.8728119767153993,0.33002720609564856,0.0032433916325381156,0.017982585310984494,4,24,0.6360990449660731,738,0.13301044923235056,0.853599195222321,0.6489688235050022
0.8728079565156068,0.33452107004336146,0.158041918451562,0.01701756422364518,28,20,0.36137852485248356,781,0.03171894198629196,0.9057444345966857,0.6424076965003137
0.8728068442304263,0.3391031412134333,0.08807551313396743,0.018797908299482892,12,15,0.06664328549218829,780,0.12926218616534388,0.7938284607846118,0.6403835696386734
0.8728027902330009,0.3371960948995245,0.5384165423150505,0.01631024906857104,16,17,0.5466678452959677,693,0.0709235491109371,0.6337468751652219,0.634105029558548
0.8727991995095425,0.34030473735902195,0.44471670918557343,0.01607348668570979,16,15,0.02458224764435979,837,0.05621309754816595,0.7308261223115257,0.6495268010940445
0.872797915964922,0.3434290315768716,0.0906563080752453,0.016533173050682,8,12,2.1469923978446475,783,0.05829005770166256,0.8298652132405206,0.6398235474008462
0.8727951935356024,0.3403152489765652,0.21846213655436872,0.016523254762558216,9,15,0.5541256081925485,792,0.0184400640581111,0.8504463611981622,0.6376565542259947
0.8727935103136083,0.34211576734511373,0.4703801465796374,0.017053449969125195,4,17,0.4760835172341955,775,0.037164948091323945,0.8844113190105252,0.6404274956160034
0.8727837724383672,0.3346759844736779,0.24054687234202193,0.015551600988280028,4,29,2.071084230736901,701,0.03715362882293191,0.8823093222450743,0.6449466073020668
0.872782868993537,0.33852786656847617,0.42215207763363016,0.015976796442531194,5,13,0.5881070920566819,831,0.1928127792326937,0.7914565191282035,0.6420668595906012
0.8727828613683218,0.3364830520953986,0.11589894093698085,0.015537434753494847,16,16,0.5347049791688229,831,0.1283779558611754,0.9463868317584894,0.6400723709148892
0.8727824493284182,0.3300704714991436,0.34522113996967096,0.016219083722195545,26,17,0.6318019016300266,719,0.06339039645341762,0.9498356391942386,0.6374726254431605
0.8727800771020382,0.3434655939700413,0.1790727345096313,0.01615999201827787,4,18,0.9086690138011301,798,0.03318767839818785,0.8548058390476426,0.644714600881494
0.8727794008228281,0.3442512110942331,0.18828981556104052,0.016320278782624462,16,20,0.3224694428663636,701,0.08824980670344842,0.7473260032981367,0.6453557539783565
0.8727771716484034,0.33809928073118045,0.3659443017568551,0.01680493943720748,6,18,1.7897411434539745,712,0.07552004679550833,0.8176160451412601,0.6285196789019832
0.8727771203953699,0.34627277885435775,0.093888116195841,0.01597015838238164,15,14,1.3285646761505987,736,0.08223769783891378,0.8572369710432614,0.64180480172877
0.8727763901798475,0.34293248544688054,0.0030044490129893485,0.017590180078741247,17,17,0.4123247117875646,788,0.05961758085215935,0.7778102483982366,0.6378975001659876
0.8727759747494245,0.3363777206073139,0.23634270449308628,0.016613005488740375,16,17,0.01409789757521161,769,0.0346961850837776,0.7574034224955427,0.6371822490320309
0.8727746322502137,0.34677735126510834,0.30621372122508805,0.01683926232777704,4,30,0.6471784919971276,742,0.13307185361495222,0.8619931674760414,0.6346443551134048
0.8727651225437141,0.3456913724601135,0.20331798635831916,0.01577990829659724,4,17,3.0804167818646433,750,0.037768380622357836,0.8657928082365516,0.6477056162880394
0.87276474430218,0.33903691221175936,0.09357193829432212,0.015767264081772467,4,20,0.7558413603169216,739,0.14053662329116484,0.8814008039855726,0.6478550145323877
0.8727633715776383,0.3407262952090292,0.6251587602809232,0.018234246094168655,41,14,1.8677308785885158,779,0.020610666339621563,0.9389958762234776,0.6238926997577594
0.8727628372679735,0.3543700960828945,0.008405703374657611,0.013625084982319206,4,21,0.9470725381848151,834,0.08335720031948247,0.9453805160804676,0.6456320602487151
0.8727620671112171,0.3354754478656374,0.34749663438972006,0.017665326891765528,14,17,0.23664088530898458,738,0.10746451344912858,0.8948380550099282,0.6343867849888957
0.8727609489084207,0.33010345318340273,0.007113902121878901,0.016025834342062763,7,16,0.8432408717980073,734,0.08582145367195146,0.9328738427580032,0.6426487544935385
0.8727565889253335,0.332696686597224,0.36892705835265793,0.016927775430343517,22,16,0.906784630088421,772,0.1307892929094781,0.777366744765556,0.6371802237641292
0.8727547617901715,0.33353033305198126,0.2862218860557895,0.01668652534743846,10,16,0.7029112928801068,767,0.03125996145343804,0.787961474786366,0.6362162572216357
0.8727547274031708,0.34357925404817996,0.006322895045562021,0.016959925493240338,4,77,0.4935981117769744,741,0.2900552734860238,0.9047674243538304,0.6474274159864808
0.8727526570142284,0.33583529910924714,0.14836617752321662,0.017018801294973178,16,17,0.018345189923669944,815,0.12432622800655567,0.7205306518251344,0.6419913481078035
0.8727501501128281,0.33933274741297736,0.3904706552384391,0.016184146543377565,24,16,0.2870625272189991,801,0.10446161514168364,0.7351791279243974,0.6380843756206327
0.8727491200068063,0.33666281471023074,0.1663427602193575,0.017929662312885213,18,17,0.37227233634393775,782,0.07666963301780771,0.7591426521854386,0.6408167996034918
0.8727483323353444,0.340192296978625,0.4660255781421603,0.017504947862130797,16,17,0.7040155938005646,688,0.07458019662345966,0.6204608659085479,0.6350329354728149
0.8727474441609274,0.3414830187917017,0.11293709052412793,0.015965061384229987,17,19,0.6642571718961219,758,0.036988694008338416,0.7691158417696621,0.635748507655847
0.8727459947897277,0.337255034944267,0.5386899080138974,0.015734235427893414,4,46,1.6290317936271101,754,0.09931430784682442,0.9079330559045702,0.643678673156634
0.8727412080207682,0.3535982446552419,0.41993681080528056,0.01569820028759618,22,21,0.9056944986787991,711,0.06416693955299069,0.5903019209753071,0.642583212544112
0.8727404168011311,0.3408909711156834,0.004960626377915731,0.014768505824326346,4,26,0.7075877614653452,867,0.09395094452097871,0.9091804165561068,0.6483419033582702
0.8727389489858675,0.3364630700403899,0.23330221304558868,0.01807694860317927,7,13,2.0517293282642517,764,0.43007227183501084,0.8878440300097425,0.6645449674707342
0.8727385762716775,0.33217096297719,0.3279440226850412,0.01485299841423045,99,23,0.7446862291905092,695,0.08437152316518853,0.7033709455776703,0.6435765020551164
0.8727375371137114,0.3395022739211211,0.7712054218662818,0.01736448632914831,19,17,0.7706731710179531,817,0.021613431057828654,0.7649379082172727,0.6426821697458859
0.8727351701754292,0.3497333965575893,0.08534124662237014,0.0160877422347861,16,17,0.9994858381751572,728,0.04557172317061772,0.9347033240523335,0.6323776373662431
0.8727314498799498,0.3380811511861008,0.3260043225422719,0.017923254486194327,19,16,0.5565853530835867,809,0.06296000664007675,0.7715737859627222,0.6417269543990761
0.8727300662705317,0.33745792551381665,0.30227486925424024,0.017000529809507697,20,16,0.4748121550665094,690,0.030948210002925428,0.6034083512056013,0.6390503508226456
0.8727284929625826,0.3410323726518831,0.23831447427827115,0.016848717741493525,18,14,0.028307808475449836,832,0.05838806733510766,0.7519605445193418,0.6497100572984531
0.8727270180756488,0.3300681709469951,0.31603744053226973,0.014983594448193091,4,17,1.202502730980861,880,0.14474697386800162,0.952063895914893,0.6492047541278948
0.8727241303262379,0.3431198174261353,0.17040776187268714,0.017392054583341712,73,19,1.0294490837702377,601,0.11221073787845162,0.9233988811257667,0.6114729754140054
0.8727239339072623,0.3374241610270414,0.6847224933925765,0.015162257058520924,97,15,0.7728244321254502,748,0.025462679634712562,0.6741859267147297,0.6324058331456001
0.8727225174756139,0.34301890468228413,0.2509074030612826,0.013532456044928282,10,18,0.8045310710704983,690,0.03203586335384036,0.715957578804862,0.6324647231583704
0.8727188025391405,0.3450599902850014,0.2502951814838965,0.017062116909316125,7,16,1.5195226587728123,738,0.054143321071279504,0.863776241132867,0.6293702676836666
0.8727183771042084,0.3448927727622828,0.17606587331050896,0.018500696908500605,4,50,0.5859645696509549,708,0.26724139445371065,0.8326082441850896,0.6441217079885212
0.8727180647598262,0.3358037077352828,0.333873218348066,0.01490204675372035,14,17,1.1936978109039769,887,0.14409092885953043,0.9519916315772494,0.6522665692732602
0.8727176151836747,0.3358863562362899,0.46496606243775784,0.016828757696531176,6,16,0.6934766951860737,841,0.07009063302540239,0.7873740013781463,0.6503996079017651
0.872716491581538,0.34819927819283036,0.18370942937826948,0.016727672406303875,11,17,1.1129323076618707,776,0.11423497573459528,0.8138101639507211,0.6545815623093829
0.8727145774856065,0.3458888101727839,0.3044404832551405,0.015446339468645768,12,16,1.640634345274378,742,0.01578089532970032,0.8313924875285541,0.6354907660443087
0.8727129051028131,0.3500576077511431,0.30669853470520564,0.016431547967327872,10,17,0.6288029367043978,767,0.12991584061956252,0.8641189792950599,0.6379335523514608
0.8727106363995271,0.33870095216013557,0.6715650007399314,0.015290071255048672,94,15,0.7562930638180114,750,0.026208347105077245,0.6565906648235473,0.6311739182714425
0.8727106159440634,0.3436330691669221,0.23996340671502936,0.01627887509438666,19,20,1.4746451717587477,716,0.14475963364179972,0.847082723149372,0.6337892055912496
0.8727048810108364,0.33290324440725844,0.2598644297699076,0.01747320614465111,26,15,0.9431180955625214,778,0.034606637444523664,0.7933729799751676,0.6373867923610249
0.8727034569951364,0.3427912180580016,0.2703036888807635,0.014786537264903695,14,17,1.1928179848025668,825,0.0006206350074196669,0.7343943205986625,0.6391542750219346
0.8727027391248321,0.33898471092056265,0.17781290033977587,0.018215521232819044,16,13,0.8764608169672514,724,0.06340105682554147,0.9449513227804616,0.6398458486092392
0.8727010037948537,0.33388748019305886,0.2572261883953285,0.017427050221428316,26,15,0.9826285051587274,776,0.030254277886278484,0.7469837874341938,0.6378625670707164
0.8727005679540902,0.3386589005266873,1.3361458318615889,0.015928705785624712,5,13,0.5529942537632679,831,0.08789235818692326,0.8692071908697807,0.6421426587428818
0.872700078058957,0.3395803524330023,0.7288268322882354,0.016848181613480086,4,30,1.3276014902697417,777,0.0003682685908114818,0.8081518722684172,0.6519712583934518
0.8726991362620661,0.3381026442201485,0.18007299302974328,0.017544051404241087,72,16,0.47983715849802616,770,0.02389625136716194,0.9457503234264089,0.6368176493136457
0.8726975635950538,0.34166668036897546,0.5865718022918668,0.016283975381135418,15,17,0.409634698095863,708,0.0826857347021545,0.5713401135829577,0.6370117495208203
0.8726951180677801,0.34566606663253474,0.1598863073580137,0.017125371058622118,86,17,0.8621922233291744,676,0.023494598067288826,0.7309549107802641,0.6443788989039365
0.8726939872392642,0.33007535245968844,0.014526404423283555,0.01811939487462682,4,44,1.704670540209814,744,0.1687705403172144,0.9012212530380649,0.6700830344146324
0.872692785871408,0.34411484506601386,0.2631756119316133,0.016600774965970365,8,17,1.5495325816747179,732,0.05960259186216806,0.8338358857731412,0.628466121034763
0.8726913808725631,0.33328875388759577,0.5328720582797867,0.015846423297760592,4,16,1.6390829123558797,715,0.3142333970764887,0.9074313458735106,0.6434565379759841
0.8726891798697087,0.3527735039936795,0.0771536972139026,0.017865368411489238,6,17,0.34898710016900386,785,0.015363663765949052,0.8886882417557387,0.6363850910233703
0.8726864860747972,0.3359678343969021,0.10333803405050454,0.018293996848757946,17,17,0.4137464170852847,783,0.09455667002903274,0.7597008291021397,0.6380329519088308
0.8726859855299818,0.3353809039948501,0.2683338988759826,0.015655341497797088,14,18,0.18346618654443486,743,0.1051466389214527,0.9056724905833258,0.6349424451257573
0.8726850622526676,0.3475411598800916,0.005825854403401977,0.016555414045476585,10,17,0.8970920149997417,744,0.12726807724100975,0.8202234810245249,0.6346841504927575
0.8726830222147569,0.34714444956141854,0.3353307853018996,0.015347315716956276,16,22,0.5958337603708155,755,0.15655829165020516,0.8555662396469886,0.6397348064051949
0.87268204970732,0.3484030386766804,0.25204604523005814,0.014237636691854565,22,17,1.1065870973899377,797,0.02060359436821892,0.7143408413912528,0.6524879713347411
0.87268056676171,0.33798502637840583,0.4098683051966653,0.015902730975893443,10,13,0.5719218118024814,835,0.09332207567697234,0.7871629856357584,0.6433149999423551
0.8726800266924538,0.35431358044786776,0.5656514640852437,0.016068868231290036,10,17,1.434067069435483,751,0.060335002539659705,0.9668248230242127,0.628226021184082
0.8726797022238666,0.33447775894881865,0.005795468834791262,0.017676784760633966,20,17,0.30763159372322535,793,0.08200043922681557,0.7721286970261638,0.6343573052491002
0.8726796355176238,0.3300873740963801,0.34555527897233607,0.01765668936022468,16,13,1.5220559991043379,767,0.14601338305416667,0.2309416090337021,0.648779865810067
0.8726777343023138,0.3446579922669908,0.10072006436157639,0.015355250470219252,14,16,1.1684234860959835,733,0.04273320611599671,0.888547369189703,0.6390322241471557
0.8726764940378768,0.3434626850156949,0.46067634290964965,0.016588491927876634,4,18,1.6173193074909638,876,0.1243248619341488,0.9197269012531013,0.6503294011308043
0.8726763984747403,0.3397489749002163,0.6452098370863676,0.01649146708441863,4,26,0.44429276492198977,831,0.11669302785568934,0.8698027270709088,0.6456292147893669
0.8726760247302627,0.34882054401975204,0.08709914215485803,0.01642671549300765,10,17,1.1810203144382907,765,0.12897536362055287,0.8299862533646507,0.6344641432873407
0.8726756190337921,0.33916129806902084,0.3611179218853212,0.015044937768225438,17,17,1.034930375412352,747,0.051147405200295905,0.6219622484303242,0.6375370384042526
0.8726752723473489,0.3552890397173993,0.30341898231587844,0.015936144210526325,12,16,1.153554345562946,701,0.10768222089558659,0.8164730079222843,0.6318260816427286
0.8726746149754085,0.33747432443765535,0.30207598869466334,0.016833734954229736,4,24,1.3354725875468372,753,0.11648811405654201,0.956335484142008,0.6497463784565672
0.8726746003191341,0.3385494429285999,0.4090665678533443,0.016124971591849432,4,256,0.5296951225222162,824,0.0837343090057236,0.7963943611128105,0.6420082819163723
0.8726719500049753,0.3416929030858901,0.13902000972318515,0.017608802490832392,18,17,0.4095968003126964,782,0.06275885472269224,0.7774173811418037,0.6382181782745617
0.8726718540145473,0.3379649509719268,0.3492906158471476,0.015890723428114283,95,14,0.6288188771035679,750,0.028217371923822496,0.6216294618357473,0.643849164934595
0.872669844115865,0.33266291541789217,0.641332200156878,0.015893906063581726,117,15,1.107688701107498,847,0.023235027847156742,0.6473966200679553,0.6637498418248653
0.8726682718728288,0.34832275594904916,0.6297167099935306,0.018065711281685735,4,36,0.16954435164606763,759,0.21310564168166649,0.8542224582942942,0.637195646023767
0.8726681975226771,0.3758785277429195,0.6526063090037407,0.017090001919702152,4,13,0.1688506309655038,834,0.2315607157645398,0.8078507980338372,0.654595521115529
0.8726679834963553,0.3541906861549506,0.145080160919298,0.0160725040798094,11,16,2.048324588056693,753,0.07840008535879617,0.817882176569115,0.6358826585366483
0.872666887642365,0.3499396107434873,0.2679498654316552,0.015466030636616387,17,17,1.0241875058567904,731,0.020806370839499606,0.9722962109946519,0.6359427602214829
0.8726653912910443,0.33820417469197345,0.1792615268183762,0.017037143530514325,4,22,1.5509212486056971,864,0.0762174581010564,0.9081867122847301,0.6537074336757449
0.872664359409922,0.34506373442065025,0.3963876976968975,0.016541963177504337,37,18,0.6927302747303687,770,0.035431256564945814,0.6935118405763794,0.6279231351030777
0.8726636544624155,0.33363179396773074,0.29982902757290997,0.01540160827066527,24,20,1.3420717122043044,748,0.017393227341899103,0.7420275720132865,0.633293408225077
0.872662926174861,0.34243200684571695,0.26238491107454176,0.015834086599300214,9,22,1.2856070221814857,745,0.131903617019162,0.9797673667634985,0.6397713557895461
0.8726627389131792,0.3346536612174575,0.0037430713934831633,0.01601926091159759,4,16,1.355170804250538,716,0.04469003149092069,0.7702935170052359,0.6381372892876566
0.8726624298716482,0.34549629255259356,0.6044719060233517,0.015415909652430006,102,14,0.6872296822643984,708,0.01943815655313979,0.7130357507769337,0.6400283259725124
0.8726621487318675,0.3497347284877447,0.3877520955283209,0.015167494140805725,12,16,1.3560424234422674,776,0.09285010583117187,0.8870297531086999,0.6382910788749976
0.8726608546600427,0.3304468877904363,0.5771050331963089,0.016655917754781528,19,13,0.9982556767945736,840,0.028319204949903483,0.7277642621393874,0.6440428897159207
0.872660849199187,0.34360041199092783,0.08334979650885198,0.015516497306094902,4,30,1.463396094757464,730,0.09636390029544421,0.867283948991987,0.6479495898516727
0.8726600600196817,0.3300406513739397,0.22819712304952813,0.014907373585196792,4,17,0.9270831658395038,750,0.19028075973222539,0.9518505443607705,0.6261044516666568
0.8726596185020222,0.34366796915955083,0.46794979157264793,0.01770090747720122,15,17,0.7711150589609052,677,0.04391492968410693,0.7063141416422719,0.6421478648821349
0.8726583362438799,0.34523150564557076,0.003839211701882474,0.015325688717659273,14,17,1.1248572741929932,762,0.04794535451979273,0.8518919224396353,0.6384671312233706
0.8726565402350438,0.33000978605304143,0.3349626587148141,0.014441796658472027,4,25,1.8026893727101423,747,0.14715882108755576,0.9545709217113061,0.6490007976492814
0.8726565384555229,0.3386806392462842,0.21476653815360736,0.014748583559669709,12,17,1.414952463050906,854,0.09808689720787149,0.8820368453545518,0.6372619433242004
0.8726561326292075,0.34727307823471665,0.21791439635158305,0.014911494672366809,12,17,1.2707537501913393,705,0.0937207203158531,0.8736862016239826,0.6368971578700188
0.8726552856185934,0.34651216921139283,0.14912850722935592,0.015487313786446109,114,17,1.1231721970340593,704,0.016281292550636428,0.7030910150518457,0.6655429167492137
0.872654691574348,0.3392245569585128,0.5085015227355848,0.01834574511504704,118,15,0.3854060801506852,766,0.058117235479719906,0.7680237156269408,0.6543249017417069
0.8726543722067344,0.34402863287636626,0.09726514604925396,0.01803031740396241,6,13,0.9487235119729895,746,0.14460357648122482,0.8526770398905397,0.6524846818973193
0.8726542099675602,0.3329450697828189,0.14984166030703536,0.016345026941652102,9,16,1.148989470906697,757,0.12332613631462623,0.9396805687645555,0.6455934343815933
0.872654194068826,0.33745827495228814,0.35496956067731644,0.01577075382151843,4,48,1.6115849769929664,716,0.0980663692267884,0.9030609303946753,0.6433978751722573
0.8726541773554761,0.33332022165008235,0.3470861520784544,0.015694919254935456,9,13,1.662102107295286,753,0.10308314815466747,0.9079998955020474,0.6418909923129148
0.8726539591135207,0.3417250532963215,1.165863493162296,0.015992197166652632,7,13,1.1462717337759825,760,0.12917551271016592,0.9105053150754966,0.644062459948119
0.8726527925640083,0.33688822376881383,0.3188167469103413,0.0156791686652034,97,21,0.011442402504435456,695,0.11305317229391365,0.6971045442128865,0.6293337725454673
0.8726527875676474,0.3336374359956785,0.18323469741508888,0.01599018297510673,6,16,1.4966062148309296,754,0.14480549845977597,0.872988026241732,0.6297717632256605
0.8726525539323404,0.33691019991607685,0.11142834280538397,0.017714384045605193,11,17,0.8561431140655397,645,0.10498819184494985,0.6565373283666456,0.6404368518030877
0.8726515241657575,0.34652265515162395,0.0049257228062243585,0.01748810703390454,14,17,1.0393547502162832,767,0.7382764727146205,0.8976636556419442,0.6491043320100786
0.8726497506022364,0.35508750871632916,0.3011824040641983,0.015960786032167756,12,16,1.1530865052113493,696,0.10618688804909163,0.8153870735398482,0.635237060451708
0.8726484587473534,0.3372455959187901,0.4483068046311391,0.015495578061883893,17,16,0.017640040590506972,789,0.08051164847566575,0.7346124445951295,0.6522427260934235
0.8726470166456302,0.34430822671329225,0.28817076908648864,0.0169443415062617,4,167,0.4533450129105745,775,0.04585101501076498,0.9067366358280983,0.640351988880394
0.8726437355083153,0.3417555636057903,0.442176466425241,0.014755568571407926,15,18,1.8467705818786526,748,0.01888500143470923,0.8034152331535654,0.6227748918626579
0.8726431053962675,0.3386425848633084,0.1609421292957178,0.018614554482638546,4,25,1.4432293054441194,716,0.10825570582202479,0.9434288680651314,0.6695596635838921
0.8726421173150773,0.3388377365191433,0.09572570896642461,0.016845371952989963,4,24,0.6222896790134268,751,0.060577634063455905,0.8910281888881628,0.62945864915742
0.872641995195605,0.3390814216895729,0.40697325955739777,0.016433326082603974,25,16,0.2942381668960878,790,0.10757231777259775,0.7360110862688212,0.6358795029002767
0.8726418176347241,0.3479592820693504,0.4426101253530051,0.016994167839139592,10,12,1.0795716516667528,793,0.019146607970375835,0.7103835076573675,0.6426992093729353
0.872641809993762,0.33556186683076733,0.41133971846765294,0.015261103796420107,4,26,0.6630117719582452,844,0.13946469425875613,0.8513777795485307,0.6491986107870877
0.8726397388408522,0.34121139084454993,0.30793083976042956,0.016091317621442246,16,13,1.3926637522470127,751,0.09863799257532287,0.9351066657927768,0.6458090460998096
0.8726379498335148,0.338475901221433,0.6619228792213714,0.015430977869368413,27,14,0.7355794614962802,842,0.10478046222943233,0.7306521808362394,0.6300667127268984
0.8726362385239355,0.3390566411273436,0.30015616562422154,0.012417878595901795,11,22,0.9294336123982837,835,0.0021416133124715414,0.18636716743271642,0.6563363097659357
0.8726360637586813,0.34252584603752323,0.7328298770403644,0.01669724996402964,16,16,0.5580066060439758,710,0.07902770839277305,0.7130335413417387,0.6337690654747201
0.8726358462252559,0.33839628647973546,0.5690622804573333,0.017284162501472976,19,12,0.3829535554751608,840,0.08299332076847281,0.6125502112523672,0.6429886430313817
0.8726357537804244,0.34859321250628744,0.2258572686013375,0.015052185677860194,53,25,0.9254697057731147,609,0.018675795429671627,0.76948924713412,0.6217447675577034
0.872635719759937,0.3517269016377051,0.29413734350622045,0.015335588187537878,25,21,0.7068906815295515,666,0.019503645662138296,0.6832003795993175,0.6378144330367056
0.8726345389278458,0.34009383394259296,0.38018259074386795,0.01634257018433313,16,16,0.28734849605698676,799,0.11648773129996058,0.7407379809447983,0.636187064311561
0.8726342939807397,0.3323623879387601,0.09163094555488496,0.01673603193508956,8,18,1.5323587248800745,688,0.10159848461567139,0.8918678954148416,0.6653550584946696
0.8726337591314355,0.3369289228316902,0.005676889428531877,0.018059573680291062,27,17,0.9714426320528997,839,0.017125016502311984,0.6970552641862763,0.6396388528060069
0.8726336820602489,0.34701596622968384,0.2615542707988717,0.01399816592115205,23,17,1.714269566411114,752,0.016328311408711573,0.9069447233723712,0.648345533431032
0.8726335483961772,0.34392621989908023,0.24229752686076753,0.016971307180812342,7,16,1.1654758467442092,736,0.050000060858476414,0.8390693065657951,0.6313575678899029
0.8726324265731925,0.3364963427470764,0.17224339605477365,0.016649303213229192,4,23,1.3077688987116647,754,0.12006715323130579,0.9081079620812066,0.6372171722895438
0.8726324016814511,0.3383109216061411,0.47647490030680784,0.016963697705853594,19,12,1.0865376056110523,714,0.028201950299034953,0.738651822467858,0.6438071057000531
0.872631660799855,0.3433984184207437,0.003126135425316078,0.01701430127275355,65,16,0.30954600684713035,769,0.05179734464061593,0.7532759012995309,0.6447807344970624
0.8726274062606463,0.33748598894251003,0.3134736669613055,0.016813158870736845,14,16,1.5012648275714775,746,0.11884221731152267,0.9436503716222386,0.6359319995520019
0.8726263410570683,0.3423458063125715,0.2331936978571347,0.012698431624018094,9,25,0.8754473915120948,868,0.12874025855347102,0.8606391651251492,0.6493208633888872
0.8726259269856891,0.33567050197854753,0.5165365045744159,0.017521474022529213,6,16,0.5310700441852906,577,0.10749279290168538,0.9063298425237513,0.6341026743026583
